"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"chr1"	16068999	16068999	"+"	0.0493758002544868	0.798324349385366	10.5442176870748
"chr1"	17053840	17053840	"+"	0.00971438003713263	0.798324349385366	13.2992327365729
"chr1"	18069658	18069658	"+"	0.00617486259555636	0.798324349385366	-12.1020167256887
"chr1"	18482084	18482084	"+"	0.0132866445862426	0.798324349385366	13.4363502575423
"chr1"	18735496	18735496	"+"	0.0365036293306379	0.798324349385366	-20.7282018524433
"chr1"	19011407	19011407	"+"	0.0360188518482868	0.798324349385366	-11.3793715604474
"chr1"	19970378	19970378	"+"	0.0142623053646157	0.798324349385366	-11.6666666666667
"chr1"	22568580	22568580	"+"	0.038000239237587	0.798324349385366	16.5808600847971
"chr1"	24444540	24444540	"+"	0.0218678063084924	0.798324349385366	22.7777777777778
"chr1"	26085320	26085320	"+"	0.0138325532680147	0.798324349385366	15.5876618507224
"chr1"	27794143	27794143	"+"	0.0152260492772369	0.798324349385366	-11.6666666666667
"chr1"	27953258	27953258	"+"	0.00860967054892445	0.798324349385366	-11.182468220339
"chr1"	28248090	28248090	"+"	0.0141111164873464	0.798324349385366	14.2529950669485
"chr1"	29055142	29055142	"+"	0.00814361146624079	0.798324349385366	13.1876050924814
"chr1"	29689069	29689069	"+"	0.0289264765358348	0.798324349385366	-10.5600863516431
"chr1"	32423348	32423348	"+"	0.0341843586783475	0.798324349385366	-13.2412142313132
"chr1"	32807854	32807854	"+"	0.0365672445067975	0.798324349385366	-14.8610169491525
"chr1"	32827038	32827038	"+"	0.015243293525841	0.798324349385366	22.2341954022989
"chr1"	33646374	33646374	"+"	0.0460397325116782	0.798324349385366	-12.042699281193
"chr1"	35150106	35150106	"+"	0.00670524447858852	0.798324349385366	-10.301906779661
"chr1"	37645899	37645899	"+"	0.0299975125084071	0.798324349385366	-14.5046082949309
"chr1"	37735318	37735318	"+"	0.0378321556270534	0.798324349385366	-11.0576923076923
"chr1"	40105347	40105347	"+"	0.0490296575355513	0.798324349385366	17.9831932773109
"chr1"	41848302	41848302	"+"	0.0326902712345001	0.798324349385366	15.1083349599844
"chr1"	42204716	42204716	"+"	0.0358565667066811	0.798324349385366	12.8054740957967
"chr1"	45087449	45087449	"+"	0.0220080368060262	0.798324349385366	13.2751937984496
"chr1"	46805131	46805131	"+"	0.0442771574936552	0.798324349385366	-12.684811827957
"chr1"	46814107	46814107	"+"	0.000319349603125857	0.628833460342512	-31.1111111111111
"chr1"	46825434	46825434	"+"	0.0290415448957511	0.798324349385366	-19.2934782608696
"chr1"	53926406	53926406	"+"	0.0220781804469885	0.798324349385366	18.8109161793372
"chr1"	54695468	54695468	"+"	0.0417945869133082	0.798324349385366	15.8775252525253
"chr1"	61519567	61519567	"+"	0.0103132676670755	0.798324349385366	18.2530795072788
"chr1"	66258541	66258541	"+"	0.0175662123099469	0.798324349385366	14.4188559465118
"chr1"	67895861	67895861	"+"	0.0312618023055034	0.798324349385366	-10.039603960396
"chr1"	68772780	68772780	"+"	0.0478644659894176	0.798324349385366	-12.398298816568
"chr1"	69558076	69558076	"+"	0.0278637570946053	0.798324349385366	-16.25
"chr1"	70033298	70033298	"+"	0.0382346307828287	0.798324349385366	10.5392156862745
"chr1"	76190480	76190480	"+"	0.0479499232260941	0.798324349385366	13.2298136645963
"chr1"	93297845	93297845	"+"	0.00663247477605708	0.798324349385366	10.7692307692308
"chr1"	98511032	98511032	"+"	0.040421146912153	0.798324349385366	10.1724137931035
"chr1"	107065480	107065480	"+"	0.0401510715836828	0.798324349385366	17.6100628930818
"chr1"	108664176	108664176	"+"	0.0136496404430543	0.798324349385366	-11.4129128407288
"chr1"	111149700	111149700	"+"	0.0475569867607618	0.798324349385366	-10.2909482758621
"chr1"	115203459	115203459	"+"	0.0158478684790363	0.798324349385366	-12.7380952380952
"chr1"	115490389	115490389	"+"	7.02534618626378e-07	0.00564413190228351	13.7820957668286
"chr1"	117210690	117210690	"+"	0.0371819087325972	0.798324349385366	-18.7739463601532
"chr1"	117312753	117312753	"+"	0.00240550951237124	0.798324349385366	-16.2117616033755
"chr1"	117332052	117332052	"+"	0.0469128152493946	0.798324349385366	18.974358974359
"chr1"	120838774	120838774	"+"	0.00800339191533664	0.798324349385366	12.01540436457
"chr1"	120838787	120838787	"+"	0.00771714104313349	0.798324349385366	12.3076923076923
"chr1"	120838793	120838793	"+"	0.00288207368231091	0.798324349385366	13.5222672064777
"chr1"	120838809	120838809	"+"	0.00771714104313347	0.798324349385366	12.3076923076923
"chr1"	142616242	142616242	"+"	0.0175503998904033	0.798324349385366	-11.0774589232983
"chr1"	142616309	142616309	"+"	0.000773059014448677	0.792333100029841	-15.8333333333333
"chr1"	143279732	143279732	"+"	0.031891101636308	0.798324349385366	12.5396825396825
"chr1"	147776054	147776054	"+"	0.0131060308820286	0.798324349385366	-20.6153846153846
"chr1"	148940167	148940167	"+"	0.0305597043008677	0.798324349385366	19.0277777777778
"chr1"	149223529	149223529	"+"	0.0302332703877184	0.798324349385366	17.6036247692566
"chr1"	149223920	149223920	"+"	0.036367149744156	0.798324349385366	-11.5468684321143
"chr1"	149224740	149224740	"+"	0.0369489704410703	0.798324349385366	-12.0084619213539
"chr1"	150522056	150522056	"+"	0.00729255385637522	0.798324349385366	11.8466898954704
"chr1"	150893519	150893519	"+"	0.00223864095413936	0.798324349385366	-11.5044247787611
"chr1"	151318799	151318799	"+"	0.0138372533204035	0.798324349385366	-19.5196108239587
"chr1"	153372348	153372348	"+"	0.013848234811363	0.798324349385366	-18.4921230307577
"chr1"	153372364	153372364	"+"	0.0235297604641375	0.798324349385366	-11.8147006631176
"chr1"	154298536	154298536	"+"	0.015374671230103	0.798324349385366	16.5661694700095
"chr1"	155024580	155024580	"+"	0.00139491819308957	0.798324349385366	10.5691056910569
"chr1"	155057288	155057288	"+"	0.00192922095217958	0.798324349385366	-10.3448275862069
"chr1"	156339144	156339144	"+"	0.0128724762632086	0.798324349385366	23.6409608091024
"chr1"	156339161	156339161	"+"	0.00663080410371691	0.798324349385366	25.6131479140329
"chr1"	156339164	156339164	"+"	0.000448962287314915	0.701012694843514	30.1643489254109
"chr1"	156339180	156339180	"+"	0.00244996613468624	0.798324349385366	28.75
"chr1"	156830968	156830968	"+"	0.0288468840099593	0.798324349385366	-13.7301587301587
"chr1"	157271140	157271140	"+"	0.00780075214203375	0.798324349385366	19.5864661654135
"chr1"	157670286	157670286	"+"	0.0344097066542467	0.798324349385366	18.2858289843436
"chr1"	157805814	157805814	"+"	0.0434081251391253	0.798324349385366	13.1313131313131
"chr1"	157918318	157918318	"+"	0.0376605340726821	0.798324349385366	11.3618916014126
"chr1"	160056075	160056075	"+"	0.0250646565473415	0.798324349385366	10.3756708407871
"chr1"	161993449	161993449	"+"	0.0319027675199271	0.798324349385366	11.6366366366366
"chr1"	161993487	161993487	"+"	0.00188049318438124	0.798324349385366	-14.8648648648649
"chr1"	163662287	163662287	"+"	0.0467680753513656	0.798324349385366	-14.622641509434
"chr1"	165514014	165514014	"+"	0.0348001740383945	0.798324349385366	19.6382428940569
"chr1"	165563576	165563576	"+"	0.0477032201342717	0.798324349385366	12.5
"chr1"	170600806	170600806	"+"	0.0113308894038213	0.798324349385366	17.8221415607986
"chr1"	177057211	177057211	"+"	0.00381891220089227	0.798324349385366	14.7893772893773
"chr1"	177133822	177133822	"+"	0.00644094405156637	0.798324349385366	10.5783045977011
"chr1"	177208361	177208361	"+"	0.0300736039014465	0.798324349385366	10.3269330565646
"chr1"	179334279	179334279	"+"	0.00110665686019879	0.798324349385366	15.5555555555556
"chr1"	180908904	180908904	"+"	0.0231195664983808	0.798324349385366	11.8973257856725
"chr1"	181276735	181276735	"+"	6.28846853621529e-05	0.23389479968733	31.5723270440252
"chr1"	181382345	181382345	"+"	0.0403605946460435	0.798324349385366	-10.5054740274866
"chr1"	182808144	182808144	"+"	0.00632294432677351	0.798324349385366	14.5969498910675
"chr1"	185703406	185703406	"+"	0.0457640973113158	0.798324349385366	19.2740926157697
"chr1"	206138030	206138030	"+"	0.0120309547540503	0.798324349385366	18.1424363195287
"chr1"	207598356	207598356	"+"	0.0429891261853084	0.798324349385366	-14.4886363636364
"chr1"	209807971	209807971	"+"	0.0037331390114511	0.798324349385366	-25.9718775847808
"chr1"	217857078	217857078	"+"	0.00423378236891699	0.798324349385366	-15.8350421508316
"chr1"	221050224	221050224	"+"	0.0424266768098102	0.798324349385366	-12.0843989769821
"chr1"	221661247	221661247	"+"	0.0107558345672311	0.798324349385366	-16.1225935226322
"chr1"	221780401	221780401	"+"	0.0115418276008684	0.798324349385366	13.0706691682301
"chr1"	222478718	222478718	"+"	0.0434669752365491	0.798324349385366	-10.4392481630333
"chr1"	224032761	224032761	"+"	0.00356904911390786	0.798324349385366	-14.2936211429362
"chr1"	224032789	224032789	"+"	0.0257759579799518	0.798324349385366	-11.7321867321867
"chr1"	225295214	225295214	"+"	0.000240401922668235	0.571484735591865	-13.9379509379509
"chr1"	228646103	228646103	"+"	0.0429272581200745	0.798324349385366	16.3043478260869
"chr1"	228646110	228646110	"+"	0.0336308568189232	0.798324349385366	17.3913043478261
"chr1"	228646129	228646129	"+"	0.032208017943459	0.798324349385366	17.1763019589107
"chr1"	228646143	228646143	"+"	0.0492866256228446	0.798324349385366	15.7753357753358
"chr1"	231299575	231299575	"+"	0.0128764723515251	0.798324349385366	12.2318071223181
"chr1"	232303296	232303296	"+"	0.0166656851788647	0.798324349385366	16.9976563463673
"chr1"	234041796	234041796	"+"	0.014400204541988	0.798324349385366	11.8518518518518
"chr1"	234261530	234261530	"+"	0.0239970552957117	0.798324349385366	-14.4293317563572
"chr1"	234349900	234349900	"+"	0.0454275939607891	0.798324349385366	16.1551896207585
"chr1"	234748430	234748430	"+"	0.0158760432593754	0.798324349385366	-10.5952380952381
"chr1"	237382781	237382781	"+"	0.0287680380012984	0.798324349385366	11.3695090439276
"chr1"	240348957	240348957	"+"	0.0182347985615753	0.798324349385366	-13.9393939393939
"chr1"	242602026	242602026	"+"	0.00137096275339564	0.798324349385366	-30.5867665418227
"chr1"	244013986	244013986	"+"	0.0337120459883309	0.798324349385366	-10.1153039832285
"chr1"	245494348	245494348	"+"	0.0206383378416614	0.798324349385366	11.0507246376812
"chr1"	246959744	246959744	"+"	0.00682134052245887	0.798324349385366	-12.8794629596626
"chr1"	247536425	247536425	"+"	0.0341911321815722	0.798324349385366	-20.9100758396533
"chr1"	247899083	247899083	"+"	0.0139630155116286	0.798324349385366	-18.6705767350929
"chr10"	1381312	1381312	"+"	0.0399069179630704	0.798324349385366	-13.6200716845878
"chr10"	2267530	2267530	"+"	0.00706228769969477	0.798324349385366	-16.6188479364379
"chr10"	2620539	2620539	"+"	0.00130418809233392	0.798324349385366	-13.1171645256152
"chr10"	2891816	2891816	"+"	0.0352627931701425	0.798324349385366	15.1515151515151
"chr10"	6245192	6245192	"+"	0.000306936677494403	0.626954065936345	30.4041353383459
"chr10"	6245199	6245199	"+"	0.00879490490312138	0.798324349385366	20.9129017233349
"chr10"	6245211	6245211	"+"	0.0163235531159658	0.798324349385366	20.0046576618538
"chr10"	6245240	6245240	"+"	0.0151379704087449	0.798324349385366	22.3214285714286
"chr10"	6763532	6763532	"+"	0.0164411582139802	0.798324349385366	17.719298245614
"chr10"	7452293	7452293	"+"	0.0237997830922941	0.798324349385366	10.220603116778
"chr10"	7483319	7483319	"+"	0.0193676647547736	0.798324349385366	21.3178294573643
"chr10"	10506096	10506096	"+"	0.0135045508242264	0.798324349385366	10.2954996345411
"chr10"	10683272	10683272	"+"	0.0320811954576511	0.798324349385366	-17.1196376232347
"chr10"	13147521	13147521	"+"	0.00293613430790234	0.798324349385366	17.362371445856
"chr10"	13476011	13476011	"+"	0.0100865792002811	0.798324349385366	-20.9505833905285
"chr10"	13933354	13933354	"+"	0.0497029451409931	0.798324349385366	-15
"chr10"	15209668	15209668	"+"	0.00949534600625328	0.798324349385366	10.8909269570914
"chr10"	15303643	15303643	"+"	0.0320557857665765	0.798324349385366	-12.7851458885942
"chr10"	19284846	19284846	"+"	0.0373301651333085	0.798324349385366	-21.7376254759432
"chr10"	22793195	22793195	"+"	0.0328712528342997	0.798324349385366	-13.199314321334
"chr10"	23434820	23434820	"+"	0.0366185716555757	0.798324349385366	16.3265306122449
"chr10"	23619890	23619890	"+"	0.00673035247170901	0.798324349385366	12.0863599677159
"chr10"	24584663	24584663	"+"	0.0191317452305454	0.798324349385366	-11.0706796595535
"chr10"	31989440	31989440	"+"	0.0131983489306078	0.798324349385366	11.6952013503738
"chr10"	35895674	35895674	"+"	0.0466835166282793	0.798324349385366	-12.9293739967897
"chr10"	36477078	36477078	"+"	0.0245793583352374	0.798324349385366	23.6601307189542
"chr10"	36794774	36794774	"+"	0.0357102554842587	0.798324349385366	-14.2703939372274
"chr10"	39106325	39106325	"+"	0.0430086583116018	0.798324349385366	-10.4517693449514
"chr10"	39114135	39114135	"+"	0.020654660134266	0.798324349385366	-19.8663853727145
"chr10"	42358262	42358262	"+"	0.00103590296682547	0.798324349385366	-16.2711594164386
"chr10"	42379945	42379945	"+"	1.47585400347212e-08	0.000141154112742664	-26.067034168353
"chr10"	42380274	42380274	"+"	7.70093150697425e-11	1.1048025261323e-06	-10.6411470038041
"chr10"	50951758	50951758	"+"	0.0422065263532582	0.798324349385366	10.4591836734694
"chr10"	57390848	57390848	"+"	0.00267108973996606	0.798324349385366	12.7314814814815
"chr10"	60349007	60349007	"+"	0.0361398557527908	0.798324349385366	-14.5868595168487
"chr10"	69609934	69609934	"+"	0.0394043263187526	0.798324349385366	-10.3947705716483
"chr10"	70482446	70482446	"+"	0.00583130281341509	0.798324349385366	10.0827357970215
"chr10"	71330002	71330002	"+"	0.0207424719937706	0.798324349385366	10.4230831577241
"chr10"	71444065	71444065	"+"	0.0167101280141631	0.798324349385366	-12.8232662192394
"chr10"	73609330	73609330	"+"	0.00744503392077828	0.798324349385366	-12.2183372183372
"chr10"	74057151	74057151	"+"	0.0214797889432491	0.798324349385366	-13.2692307692308
"chr10"	75118103	75118103	"+"	0.000468998295708891	0.701012694843514	17.9228658096201
"chr10"	75385474	75385474	"+"	0.00233780244792103	0.798324349385366	-10.1874056310507
"chr10"	77164747	77164747	"+"	0.0173997034756656	0.798324349385366	-14.0215553677092
"chr10"	77524084	77524084	"+"	0.0475467969410973	0.798324349385366	14.0062949640288
"chr10"	77875483	77875483	"+"	0.0108180282072705	0.798324349385366	-12.6190476190476
"chr10"	78494452	78494452	"+"	0.0338695574167648	0.798324349385366	-17.4603174603175
"chr10"	80492402	80492402	"+"	0.00228415571993062	0.798324349385366	24.7889908256881
"chr10"	83615341	83615341	"+"	0.0216901405127771	0.798324349385366	17.1940526115135
"chr10"	86527222	86527222	"+"	0.0251706713393502	0.798324349385366	11.5808823529412
"chr10"	87904478	87904478	"+"	0.0485376623245835	0.798324349385366	12.5830931231249
"chr10"	91293954	91293954	"+"	0.0153078281625341	0.798324349385366	21.7430368373765
"chr10"	94448782	94448782	"+"	0.0142739755244739	0.798324349385366	-13.2804232804233
"chr10"	98808768	98808768	"+"	0.0164513117404761	0.798324349385366	-10.2564102564103
"chr10"	99080878	99080878	"+"	0.0399335416342772	0.798324349385366	14.4620312794422
"chr10"	102414593	102414593	"+"	0.00130870549191651	0.798324349385366	-17.6876876876877
"chr10"	102853399	102853399	"+"	0.00352095788471888	0.798324349385366	10.7142857142857
"chr10"	103539117	103539117	"+"	0.0182767928167781	0.798324349385366	18.4777102330294
"chr10"	105037142	105037142	"+"	0.0303778623785856	0.798324349385366	-20.4329004329004
"chr10"	105596812	105596812	"+"	2.69308226728635e-06	0.0169032056584636	11.25
"chr10"	106174756	106174756	"+"	0.00283238422834819	0.798324349385366	-15.6671899529042
"chr10"	108151891	108151891	"+"	0.00333012406430045	0.798324349385366	15.2063562127566
"chr10"	108299275	108299275	"+"	0.0493420076895008	0.798324349385366	-11.3709677419355
"chr10"	108330350	108330350	"+"	0.0123958267282756	0.798324349385366	-17.8571428571429
"chr10"	114073951	114073951	"+"	0.0229822926314765	0.798324349385366	20.4166666666667
"chr10"	115615505	115615505	"+"	0.0322607480863846	0.798324349385366	14.3928571428571
"chr10"	116361500	116361500	"+"	0.0344888457895681	0.798324349385366	19.0039318479685
"chr10"	117842706	117842706	"+"	0.0471270177021655	0.798324349385366	10.6242840778923
"chr10"	118609729	118609729	"+"	0.0204908034400859	0.798324349385366	-13.8198342689121
"chr10"	118934888	118934888	"+"	0.00537217982521934	0.798324349385366	25
"chr10"	119301828	119301828	"+"	0.0272294423434699	0.798324349385366	12.9476584022039
"chr10"	119691808	119691808	"+"	0.00409788663251219	0.798324349385366	12.7659574468085
"chr10"	121445858	121445858	"+"	0.00574857428277446	0.798324349385366	18.3703271028037
"chr10"	121718537	121718537	"+"	0.0255937100773026	0.798324349385366	13.4253216483312
"chr10"	121718542	121718542	"+"	0.00691462178298816	0.798324349385366	16.1942942382995
"chr10"	121718546	121718546	"+"	0.000471192063724037	0.701012694843514	21.4759448362986
"chr10"	122353060	122353060	"+"	0.00697324968604177	0.798324349385366	-11.1310864668168
"chr10"	126360951	126360951	"+"	0.00205615492042869	0.798324349385366	12.5
"chr10"	126850193	126850193	"+"	0.0349103715037637	0.798324349385366	-12.7763041556145
"chr10"	127584266	127584266	"+"	0.00348153520694947	0.798324349385366	11.046279128949
"chr10"	127584277	127584277	"+"	0.00837441439484865	0.798324349385366	10.6947118945341
"chr10"	127584282	127584282	"+"	0.027389517691098	0.798324349385366	-20.8874458874459
"chr10"	130124530	130124530	"+"	0.0390100771260652	0.798324349385366	-11.06135986733
"chr10"	130279978	130279978	"+"	0.0229439702427964	0.798324349385366	15.4715900958924
"chr10"	130780589	130780589	"+"	0.0132554574676234	0.798324349385366	-15.6185567010309
"chr10"	131666872	131666872	"+"	0.045074066538666	0.798324349385366	11.027803811309
"chr10"	131789835	131789835	"+"	0.0198785214166471	0.798324349385366	-22.3776223776224
"chr10"	131800737	131800737	"+"	0.0130665151434189	0.798324349385366	-14.5722300140252
"chr10"	133211213	133211213	"+"	0.0140883014568189	0.798324349385366	-15.6416637042304
"chr10"	133862234	133862234	"+"	0.0315803277259169	0.798324349385366	12.5776783494904
"chr10"	134621538	134621538	"+"	0.0378319254010625	0.798324349385366	-15.2917505030181
"chr10"	134621542	134621542	"+"	0.0486410885926608	0.798324349385366	17.3004453579993
"chr10"	134858531	134858531	"+"	0.0300692714552391	0.798324349385366	-14.3714371437144
"chr10"	135177847	135177847	"+"	7.81059024984411e-05	0.275219012850453	10.4166666666667
"chr11"	350906	350906	"+"	0.0211318485581684	0.798324349385366	-17.4786423458786
"chr11"	2158631	2158631	"+"	0.0190650082083603	0.798324349385366	-17.2482552342971
"chr11"	2160731	2160731	"+"	0.00206420080568771	0.798324349385366	-21.1233352634626
"chr11"	2849233	2849233	"+"	0.0268385803326597	0.798324349385366	-16.8776371308017
"chr11"	5891558	5891558	"+"	0.022432701875761	0.798324349385366	-16.8339355011374
"chr11"	9635154	9635154	"+"	0.0375424254851595	0.798324349385366	-12.9298096050014
"chr11"	9635187	9635187	"+"	0.00359749984471216	0.798324349385366	-16.5904518017194
"chr11"	12352971	12352971	"+"	0.005384053063611	0.798324349385366	-18.0754716981132
"chr11"	15128542	15128542	"+"	0.00225662689476111	0.798324349385366	-12.1086161879896
"chr11"	17029414	17029414	"+"	0.00458964783985759	0.798324349385366	26.5873015873016
"chr11"	20618002	20618002	"+"	0.0214607773917218	0.798324349385366	-12.8506787330317
"chr11"	24408165	24408165	"+"	0.029188904282277	0.798324349385366	15.8238884045336
"chr11"	32459305	32459305	"+"	0.0495251069618266	0.798324349385366	-11.8598895869027
"chr11"	35641482	35641482	"+"	0.0029581323438725	0.798324349385366	-15.5552133066379
"chr11"	36395938	36395938	"+"	0.014943556617517	0.798324349385366	10.4875283446712
"chr11"	37929631	37929631	"+"	0.00859979306476033	0.798324349385366	-13.3928571428571
"chr11"	37929653	37929653	"+"	0.00352608784607307	0.798324349385366	-29.6957671957672
"chr11"	41318510	41318510	"+"	0.00726215416884764	0.798324349385366	16.7526327100795
"chr11"	43604257	43604257	"+"	0.0400456810780501	0.798324349385366	-16.7888563049853
"chr11"	44971931	44971931	"+"	0.00163613334322937	0.798324349385366	-12.6094276094276
"chr11"	44977160	44977160	"+"	0.0300962124824023	0.798324349385366	-13.8745587836003
"chr11"	45720661	45720661	"+"	0.0146509970019915	0.798324349385366	10.1049912231312
"chr11"	45943130	45943130	"+"	0.0285197179060562	0.798324349385366	16.1613098847787
"chr11"	46141217	46141217	"+"	0.00290569120604181	0.798324349385366	11.1940298507463
"chr11"	50205892	50205892	"+"	0.00200668469854523	0.798324349385366	-19.1011235955056
"chr11"	55275236	55275236	"+"	0.00429564661270792	0.798324349385366	-21.5277777777778
"chr11"	55433952	55433952	"+"	0.0245874709118832	0.798324349385366	20.6349206349206
"chr11"	55653010	55653010	"+"	0.0195464033685866	0.798324349385366	-18.052021487136
"chr11"	55653041	55653041	"+"	0.0301412506063486	0.798324349385366	11.1111111111111
"chr11"	56658150	56658150	"+"	0.0424476051879622	0.798324349385366	-11.319612590799
"chr11"	59304540	59304540	"+"	0.00977046080555667	0.798324349385366	-12.2477064220183
"chr11"	60828812	60828812	"+"	0.0104920935720445	0.798324349385366	-18.5475219909891
"chr11"	62213951	62213951	"+"	0.00914594734728092	0.798324349385366	-18.6677631578947
"chr11"	62616917	62616917	"+"	0.0484672483325964	0.798324349385366	12.5925925925926
"chr11"	63714616	63714616	"+"	0.00140210575365417	0.798324349385366	16.6258919469929
"chr11"	63804408	63804408	"+"	0.0415726359907663	0.798324349385366	15.5645161290323
"chr11"	64107896	64107896	"+"	0.00428789893753123	0.798324349385366	-20.6394655213553
"chr11"	64796124	64796124	"+"	0.0121041414077765	0.798324349385366	-11.0497237569061
"chr11"	65090605	65090605	"+"	0.00827262392843777	0.798324349385366	-10.0943396226415
"chr11"	65325616	65325616	"+"	0.00078025356873257	0.792333100029841	23.4150717703349
"chr11"	67287487	67287487	"+"	0.00973951740519013	0.798324349385366	-23.9259748843358
"chr11"	68701326	68701326	"+"	0.0221457378871403	0.798324349385366	-14.538822303283
"chr11"	70674105	70674105	"+"	0.0209927047491952	0.798324349385366	-11.5384615384615
"chr11"	70674141	70674141	"+"	0.013406968071251	0.798324349385366	13.3651129943503
"chr11"	70674154	70674154	"+"	0.0216809794797355	0.798324349385366	12.652984372058
"chr11"	74640687	74640687	"+"	0.0133877004022978	0.798324349385366	-16.0907335907336
"chr11"	83057094	83057094	"+"	0.0112262965298086	0.798324349385366	-20.1816911250873
"chr11"	89901447	89901447	"+"	0.0203467608390081	0.798324349385366	-17.8897730621869
"chr11"	89901487	89901487	"+"	0.0320069114139036	0.798324349385366	-16.1803713527851
"chr11"	90826234	90826234	"+"	0.049357665856118	0.798324349385366	-10.7011572498298
"chr11"	107328296	107328296	"+"	0.0279784334456241	0.798324349385366	-15.8157476741548
"chr11"	107731094	107731094	"+"	0.0414453594172826	0.798324349385366	11.8279569892473
"chr11"	111307581	111307581	"+"	0.0464918204087937	0.798324349385366	-15.357833655706
"chr11"	112907560	112907560	"+"	0.015707273218524	0.798324349385366	-15.885928839621
"chr11"	115375342	115375342	"+"	0.0134491901180047	0.798324349385366	-19.3947368421053
"chr11"	116422590	116422590	"+"	0.0122463007653983	0.798324349385366	-27.0588235294118
"chr11"	117838345	117838345	"+"	0.0213717452139699	0.798324349385366	-10.6079027355623
"chr11"	119186955	119186955	"+"	0.0136067032834027	0.798324349385366	-13.3011893281903
"chr11"	120771306	120771306	"+"	0.0114930965371817	0.798324349385366	19.7206940330089
"chr11"	122850884	122850884	"+"	0.0318053003619448	0.798324349385366	10.1776061776062
"chr11"	124735614	124735614	"+"	0.000747241095206533	0.792333100029841	28.9525691699605
"chr11"	125974819	125974819	"+"	0.00161608512372497	0.798324349385366	-21.1522633744856
"chr11"	127752592	127752592	"+"	0.0105430406375721	0.798324349385366	-11.9762321404534
"chr11"	128563442	128563442	"+"	0.0242659327463629	0.798324349385366	-10.0732600732601
"chr11"	128611242	128611242	"+"	0.0267076796909191	0.798324349385366	-19.0151515151515
"chr11"	130298156	130298156	"+"	0.015138713043866	0.798324349385366	11.4539007092199
"chr11"	130540488	130540488	"+"	0.00338391966688422	0.798324349385366	16.745134965474
"chr11"	131808391	131808391	"+"	0.0498698368373886	0.798324349385366	-15.8899923605806
"chr11"	132479323	132479323	"+"	0.0295781634684854	0.798324349385366	18.610747051114
"chr11"	132643322	132643322	"+"	0.0325463672429356	0.798324349385366	-19.7916666666667
"chr11"	132813046	132813046	"+"	0.0423632795335818	0.798324349385366	-16.4681414256003
"chr11"	132813056	132813056	"+"	0.00544613403792112	0.798324349385366	-21.7798594847775
"chr11"	133260136	133260136	"+"	0.0210057112766653	0.798324349385366	12.1537591859808
